Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org60,3,I15,I15,Carboplatin,10,uM,Sample,8071,I,15
Org60,3,I16,I16,Carboplatin,7.5,uM,Sample,7661,I,16
Org60,3,I17,I17,Carboplatin,5,uM,Sample,7386,I,17
Org60,3,I18,I18,Carboplatin,2,uM,Sample,7763,I,18
Org60,3,I19,I19,Carboplatin,1,uM,Sample,8560,I,19
Org60,3,I20,I20,Carboplatin,0.75,uM,Sample,7290,I,20
Org60,3,I21,I21,Carboplatin,0.5,uM,Sample,7748,I,21
Org60,3,I22,I22,Carboplatin,0.2,uM,Sample,8146,I,22
Org60,3,I23,I23,Carboplatin,0.1,uM,Sample,8658,I,23
Org60,3,J2,J02,DMSO,0,uM,negative_control,11884,J,2
Org60,3,J3,J03,5-Fluouracil,20,uM,Sample,10929,J,3
Org60,3,J4,J04,5-Fluouracil,10,uM,Sample,8452,J,4
Org60,3,J5,J05,5-Fluouracil,7.5,uM,Sample,7804,J,5
Org60,3,J6,J06,5-Fluouracil,5,uM,Sample,7871,J,6
Org60,3,J7,J07,5-Fluouracil,2,uM,Sample,7323,J,7
Org60,3,J8,J08,5-Fluouracil,1,uM,Sample,7503,J,8
Org60,3,J9,J09,5-Fluouracil,0.75,uM,Sample,7786,J,9
Org60,3,J10,J10,5-Fluouracil,0.5,uM,Sample,6586,J,10
Org60,3,J11,J11,5-Fluouracil,0.2,uM,Sample,7293,J,11
Org60,3,J12,J12,5-Fluouracil,0.1,uM,Sample,7836,J,12
Org60,3,J13,J13,DMSO,0,uM,negative_control,10097,J,13
Org60,3,J14,J14,Docetaxel,20,uM,Sample,7148,J,14
Org60,3,J15,J15,Docetaxel,10,uM,Sample,6261,J,15
Org60,3,J16,J16,Docetaxel,7.5,uM,Sample,5476,J,16
Org60,3,J17,J17,Docetaxel,5,uM,Sample,5158,J,17
Org60,3,J18,J18,Docetaxel,2,uM,Sample,5130,J,18
Org60,3,J19,J19,Docetaxel,1,uM,Sample,4674,J,19
Org60,3,J20,J20,Docetaxel,0.75,uM,Sample,4963,J,20
Org60,3,J21,J21,Docetaxel,0.5,uM,Sample,5182,J,21
Org60,3,J22,J22,Docetaxel,0.2,uM,Sample,4409,J,22
Org60,3,J23,J23,Docetaxel,0.1,uM,Sample,4187,J,23
Org60,3,K2,K02,Media,0,uM,negative_control,12027,K,2
Org60,3,K3,K03,Leucovorin,20,uM,Sample,13584,K,3
Org60,3,K4,K04,Leucovorin,10,uM,Sample,10417,K,4
Org60,3,K5,K05,Leucovorin,7.5,uM,Sample,10333,K,5
Org60,3,K6,K06,Leucovorin,5,uM,Sample,11767,K,6
Org60,3,K7,K07,Leucovorin,2,uM,Sample,10463,K,7
Org60,3,K8,K08,Leucovorin,1,uM,Sample,11642,K,8
Org60,3,K9,K09,Leucovorin,0.75,uM,Sample,13218,K,9
Org60,3,K10,K10,Leucovorin,0.5,uM,Sample,8022,K,10
Org60,3,K11,K11,Leucovorin,0.2,uM,Sample,6776,K,11
Org60,3,K12,K12,Leucovorin,0.1,uM,Sample,7376,K,12
Org60,3,K13,K13,Media,0,uM,negative_control,5245,K,13
Org60,3,K14,K14,Cisplatin,20,uM,Sample,5848,K,14
Org60,3,K15,K15,Cisplatin,10,uM,Sample,5727,K,15
Org60,3,K16,K16,Cisplatin,7.5,uM,Sample,5392,K,16
Org60,3,K17,K17,Cisplatin,5,uM,Sample,6750,K,17
Org60,3,K18,K18,Cisplatin,2,uM,Sample,6922,K,18
Org60,3,K19,K19,Cisplatin,1,uM,Sample,7084,K,19
Org60,3,K20,K20,Cisplatin,0.75,uM,Sample,7315,K,20
Org60,3,K21,K21,Cisplatin,0.5,uM,Sample,8208,K,21
Org60,3,K22,K22,Cisplatin,0.2,uM,Sample,9625,K,22
Org60,3,K23,K23,Cisplatin,0.1,uM,Sample,8331,K,23
Org60,3,L2,L02,TritonX,0,uM,negative_control,8662,L,2
Org60,3,L3,L03,Irinotecan,20,uM,Sample,3311,L,3
Org60,3,L4,L04,Irinotecan,10,uM,Sample,5049,L,4
Org60,3,L5,L05,Irinotecan,7.5,uM,Sample,5237,L,5
Org60,3,L6,L06,Irinotecan,5,uM,Sample,5872,L,6
Org60,3,L7,L07,Irinotecan,2,uM,Sample,7644,L,7
Org60,3,L8,L08,Irinotecan,1,uM,Sample,7898,L,8
Org60,3,L9,L09,Irinotecan,0.75,uM,Sample,7445,L,9
Org60,3,L10,L10,Irinotecan,0.5,uM,Sample,7970,L,10
Org60,3,L11,L11,Irinotecan,0.2,uM,Sample,7725,L,11
Org60,3,L12,L12,Irinotecan,0.1,uM,Sample,8454,L,12
Org60,3,L13,L13,TritonX,0,uM,negative_control,7508,L,13
Org60,3,L14,L14,Paclitaxel,20,uM,Sample,4986,L,14
Org60,3,L15,L15,Paclitaxel,10,uM,Sample,4568,L,15
Org60,3,L16,L16,Paclitaxel,7.5,uM,Sample,4997,L,16
Org60,3,L17,L17,Paclitaxel,5,uM,Sample,4200,L,17
Org60,3,L18,L18,Paclitaxel,2,uM,Sample,4151,L,18
Org60,3,L19,L19,Paclitaxel,1,uM,Sample,4265,L,19
Org60,3,L20,L20,Paclitaxel,0.75,uM,Sample,4655,L,20
Org60,3,L21,L21,Paclitaxel,0.5,uM,Sample,4317,L,21
Org60,3,L22,L22,Paclitaxel,0.2,uM,Sample,4619,L,22
Org60,3,L23,L23,Paclitaxel,0.1,uM,Sample,4703,L,23
Org60,3,M2,M02,DMSO,0,uM,negative_control,9067,M,2
Org60,3,M3,M03,Oxaliplatin,20,uM,Sample,7497,M,3
Org60,3,M4,M04,Oxaliplatin,10,uM,Sample,7294,M,4
Org60,3,M5,M05,Oxaliplatin,7.5,uM,Sample,7775,M,5
Org60,3,M6,M06,Oxaliplatin,5,uM,Sample,6985,M,6
Org60,3,M7,M07,Oxaliplatin,2,uM,Sample,7718,M,7
Org60,3,M8,M08,Oxaliplatin,1,uM,Sample,8084,M,8
Org60,3,M9,M09,Oxaliplatin,0.75,uM,Sample,7871,M,9
Org60,3,M10,M10,Oxaliplatin,0.5,uM,Sample,7466,M,10
Org60,3,M11,M11,Oxaliplatin,0.2,uM,Sample,7082,M,11
Org60,3,M12,M12,Oxaliplatin,0.1,uM,Sample,7836,M,12
Org60,3,M13,M13,DMSO,0,uM,negative_control,7318,M,13
Org60,3,M14,M14,Topotecan,20,uM,positive_control,1814,M,14
Org60,3,M15,M15,Topotecan,10,uM,positive_control,1390,M,15
Org60,3,M16,M16,Topotecan,7.5,uM,positive_control,1268,M,16
Org60,3,M17,M17,Topotecan,5,uM,positive_control,1093,M,17
Org60,3,M18,M18,Topotecan,2,uM,positive_control,1253,M,18
Org60,3,M19,M19,Topotecan,1,uM,positive_control,1424,M,19
Org60,3,M20,M20,Topotecan,0.75,uM,Sample,1963,M,20
Org60,3,M21,M21,Topotecan,0.5,uM,Sample,2544,M,21
Org60,3,M22,M22,Topotecan,0.2,uM,Sample,5879,M,22
Org60,3,M23,M23,Topotecan,0.1,uM,Sample,7109,M,23
Org60,3,N2,N02,Media,0,uM,negative_control,8615,N,2
Org60,3,N3,N03,Doxorubicin,20,uM,positive_control,4221,N,3
Org60,3,N4,N04,Doxorubicin,10,uM,positive_control,3156,N,4
Org60,3,N5,N05,Doxorubicin,7.5,uM,positive_control,2314,N,5
Org60,3,N6,N06,Doxorubicin,5,uM,positive_control,2498,N,6
Org60,3,N7,N07,Doxorubicin,2,uM,Sample,6120,N,7
Org60,3,N8,N08,Doxorubicin,1,uM,Sample,7573,N,8
Org60,3,N9,N09,Doxorubicin,0.75,uM,Sample,7437,N,9
Org60,3,N10,N10,Doxorubicin,0.5,uM,Sample,7974,N,10
Org60,3,N11,N11,Doxorubicin,0.2,uM,Sample,8248,N,11
Org60,3,N12,N12,Doxorubicin,0.1,uM,Sample,8247,N,12
Org60,3,N13,N13,Media,0,uM,negative_control,8159,N,13
Org60,3,N14,N14,Mitomycin C,20,uM,positive_control,581,N,14
Org60,3,N15,N15,Mitomycin C,10,uM,positive_control,1596,N,15
Org60,3,N16,N16,Mitomycin C,7.5,uM,positive_control,1749,N,16
Org60,3,N17,N17,Mitomycin C,5,uM,positive_control,3437,N,17
Org60,3,N18,N18,Mitomycin C,2,uM,Sample,8299,N,18
Org60,3,N19,N19,Mitomycin C,1,uM,Sample,9975,N,19
Org60,3,N20,N20,Mitomycin C,0.75,uM,Sample,9970,N,20
Org60,3,N21,N21,Mitomycin C,0.5,uM,Sample,9940,N,21
Org60,3,N22,N22,Mitomycin C,0.2,uM,Sample,11526,N,22
Org60,3,N23,N23,Mitomycin C,0.1,uM,Sample,11203,N,23
Org60,3,O2,O02,Media,0,uM,negative_control,10464,O,2
Org60,3,O3,O03,Gemcitabine,20,uM,Sample,5325,O,3
Org60,3,O4,O04,Gemcitabine,10,uM,Sample,5401,O,4
Org60,3,O5,O05,Gemcitabine,7.5,uM,Sample,5226,O,5
Org60,3,O6,O06,Gemcitabine,5,uM,Sample,5565,O,6
Org60,3,O7,O07,Gemcitabine,2,uM,Sample,5712,O,7
Org60,3,O8,O08,Gemcitabine,1,uM,Sample,5934,O,8
Org60,3,O9,O09,Gemcitabine,0.75,uM,Sample,6114,O,9
Org60,3,O10,O10,Gemcitabine,0.5,uM,Sample,6079,O,10
Org60,3,O11,O11,Gemcitabine,0.2,uM,Sample,6121,O,11
Org60,3,O12,O12,Gemcitabine,0.1,uM,Sample,6248,O,12
Org60,3,O13,O13,Media,0,uM,negative_control,11228,O,13
Org60,3,O14,O14,Cetuximab,5,uM,Sample,91,O,14
Org60,3,O15,O15,Cetuximab,2,uM,Sample,24,O,15
Org60,3,O16,O16,Cetuximab,1,uM,Sample,243,O,16
Org60,3,O17,O17,Cetuximab,0.75,uM,Sample,6173,O,17
Org60,3,O18,O18,Cetuximab,0.5,uM,Sample,7534,O,18
Org60,3,O19,O19,Cetuximab,0.2,uM,Sample,7751,O,19
Org60,3,O20,O20,Cetuximab,0.1,uM,Sample,9078,O,20
Org60,3,O21,O21,Cetuximab,0.05,uM,Sample,8490,O,21
Org60,3,O22,O22,Cetuximab,0.02,uM,Sample,8948,O,22
Org60,3,O23,O23,Cetuximab,0.01,uM,Sample,9874,O,23
