Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org66,3,G13,G13,DMSO,0,uM,negative_control,7499,G,13
Org66,3,G14,G14,Mitomycin C,20,uM,positive_control,452,G,14
Org66,3,G15,G15,Mitomycin C,10,uM,positive_control,739,G,15
Org66,3,G16,G16,Mitomycin C,7.5,uM,positive_control,1378,G,16
Org66,3,G17,G17,Mitomycin C,5,uM,positive_control,3101,G,17
Org66,3,G18,G18,Mitomycin C,2,uM,positive_control,10632,G,18
Org66,3,G19,G19,Mitomycin C,1,uM,positive_control,20086,G,19
Org66,3,G20,G20,Mitomycin C,0.75,uM,positive_control,18651,G,20
Org66,3,G21,G21,Mitomycin C,0.5,uM,positive_control,15766,G,21
Org66,3,G22,G22,Mitomycin C,0.2,uM,positive_control,17317,G,22
Org66,3,G23,G23,Mitomycin C,0.1,uM,positive_control,20711,G,23
Org66,3,H2,H02,Media,0,uM,negative_control,24060,H,2
Org66,3,H3,H03,Gemcitabine,20,uM,Sample,7876,H,3
Org66,3,H4,H04,Gemcitabine,10,uM,Sample,9913,H,4
Org66,3,H5,H05,Gemcitabine,7.5,uM,Sample,9807,H,5
Org66,3,H6,H06,Gemcitabine,5,uM,Sample,10212,H,6
Org66,3,H7,H07,Gemcitabine,2,uM,Sample,10130,H,7
Org66,3,H8,H08,Gemcitabine,1,uM,Sample,10136,H,8
Org66,3,H9,H09,Gemcitabine,0.75,uM,Sample,9835,H,9
Org66,3,H10,H10,Gemcitabine,0.5,uM,Sample,10114,H,10
Org66,3,H11,H11,Gemcitabine,0.2,uM,Sample,9922,H,11
Org66,3,H12,H12,Gemcitabine,0.1,uM,Sample,9090,H,12
Org66,3,H13,H13,Media,0,uM,negative_control,7451,H,13
Org66,3,H14,H14,Cetuximab,5,uM,Sample,129,H,14
Org66,3,H15,H15,Cetuximab,2,uM,Sample,195,H,15
Org66,3,H16,H16,Cetuximab,1,uM,Sample,8492,H,16
Org66,3,H17,H17,Cetuximab,0.75,uM,Sample,5623,H,17
Org66,3,H18,H18,Cetuximab,0.5,uM,Sample,5587,H,18
Org66,3,H19,H19,Cetuximab,0.2,uM,Sample,7924,H,19
Org66,3,H20,H20,Cetuximab,0.1,uM,Sample,15571,H,20
Org66,3,H21,H21,Cetuximab,0.05,uM,Sample,16504,H,21
Org66,3,H22,H22,Cetuximab,0.02,uM,Sample,16490,H,22
Org66,3,H23,H23,Cetuximab,0.01,uM,Sample,19315,H,23
Org66,3,I2,I02,TritonX,0,uM,negative_control,18489,I,2
Org66,3,I3,I03,Staurosporine,20,uM,positive_control,578,I,3
Org66,3,I4,I04,Staurosporine,10,uM,positive_control,451,I,4
Org66,3,I5,I05,Staurosporine,7.5,uM,positive_control,515,I,5
Org66,3,I6,I06,Staurosporine,5,uM,positive_control,592,I,6
Org66,3,I7,I07,Staurosporine,2,uM,positive_control,620,I,7
Org66,3,I8,I08,Staurosporine,1,uM,positive_control,554,I,8
Org66,3,I9,I09,Staurosporine,0.75,uM,positive_control,674,I,9
Org66,3,I10,I10,Staurosporine,0.5,uM,positive_control,950,I,10
Org66,3,I11,I11,Staurosporine,0.2,uM,positive_control,4867,I,11
Org66,3,I12,I12,Staurosporine,0.1,uM,positive_control,16007,I,12
Org66,3,I13,I13,TritonX,0,uM,negative_control,1744,I,13
Org66,3,I14,I14,Carboplatin,20,uM,Sample,4202,I,14
Org66,3,I15,I15,Carboplatin,10,uM,Sample,13594,I,15
Org66,3,I16,I16,Carboplatin,7.5,uM,Sample,15087,I,16
Org66,3,I17,I17,Carboplatin,5,uM,Sample,15808,I,17
Org66,3,I18,I18,Carboplatin,2,uM,Sample,17804,I,18
Org66,3,I19,I19,Carboplatin,1,uM,Sample,15812,I,19
Org66,3,I20,I20,Carboplatin,0.75,uM,Sample,18901,I,20
Org66,3,I21,I21,Carboplatin,0.5,uM,Sample,18476,I,21
Org66,3,I22,I22,Carboplatin,0.2,uM,Sample,16795,I,22
Org66,3,I23,I23,Carboplatin,0.1,uM,Sample,18276,I,23
Org66,3,J2,J02,DMSO,0,uM,negative_control,20776,J,2
Org66,3,J3,J03,5-Fluouracil,20,uM,Sample,24825,J,3
Org66,3,J4,J04,5-Fluouracil,10,uM,Sample,23194,J,4
Org66,3,J5,J05,5-Fluouracil,7.5,uM,Sample,21316,J,5
Org66,3,J6,J06,5-Fluouracil,5,uM,Sample,19812,J,6
Org66,3,J7,J07,5-Fluouracil,2,uM,Sample,17422,J,7
Org66,3,J8,J08,5-Fluouracil,1,uM,Sample,17428,J,8
Org66,3,J9,J09,5-Fluouracil,0.75,uM,Sample,17536,J,9
Org66,3,J10,J10,5-Fluouracil,0.5,uM,Sample,19581,J,10
Org66,3,J11,J11,5-Fluouracil,0.2,uM,Sample,19073,J,11
Org66,3,J12,J12,5-Fluouracil,0.1,uM,Sample,19408,J,12
Org66,3,J13,J13,DMSO,0,uM,negative_control,20569,J,13
Org66,3,J14,J14,Docetaxel,20,uM,Sample,8756,J,14
Org66,3,J15,J15,Docetaxel,10,uM,Sample,8344,J,15
Org66,3,J16,J16,Docetaxel,7.5,uM,Sample,7528,J,16
Org66,3,J17,J17,Docetaxel,5,uM,Sample,7522,J,17
Org66,3,J18,J18,Docetaxel,2,uM,Sample,7106,J,18
Org66,3,J19,J19,Docetaxel,1,uM,Sample,7129,J,19
Org66,3,J20,J20,Docetaxel,0.75,uM,Sample,6993,J,20
Org66,3,J21,J21,Docetaxel,0.5,uM,Sample,6359,J,21
Org66,3,J22,J22,Docetaxel,0.2,uM,Sample,6334,J,22
Org66,3,J23,J23,Docetaxel,0.1,uM,Sample,5778,J,23
Org66,3,K2,K02,Media,0,uM,negative_control,20569,K,2
Org66,3,K3,K03,Leucovorin,20,uM,Sample,20757,K,3
Org66,3,K4,K04,Leucovorin,10,uM,Sample,19948,K,4
Org66,3,K5,K05,Leucovorin,7.5,uM,Sample,20376,K,5
Org66,3,K6,K06,Leucovorin,5,uM,Sample,19740,K,6
Org66,3,K7,K07,Leucovorin,2,uM,Sample,19682,K,7
Org66,3,K8,K08,Leucovorin,1,uM,Sample,19339,K,8
Org66,3,K9,K09,Leucovorin,0.75,uM,Sample,19886,K,9
Org66,3,K10,K10,Leucovorin,0.5,uM,Sample,20352,K,10
Org66,3,K11,K11,Leucovorin,0.2,uM,Sample,19535,K,11
Org66,3,K12,K12,Leucovorin,0.1,uM,Sample,19000,K,12
Org66,3,K13,K13,Media,0,uM,negative_control,22829,K,13
Org66,3,K14,K14,Cisplatin,20,uM,Sample,7267,K,14
Org66,3,K15,K15,Cisplatin,10,uM,Sample,11817,K,15
Org66,3,K16,K16,Cisplatin,7.5,uM,Sample,11951,K,16
Org66,3,K17,K17,Cisplatin,5,uM,Sample,14392,K,17
Org66,3,K18,K18,Cisplatin,2,uM,Sample,16280,K,18
Org66,3,K19,K19,Cisplatin,1,uM,Sample,17084,K,19
Org66,3,K20,K20,Cisplatin,0.75,uM,Sample,20835,K,20
Org66,3,K21,K21,Cisplatin,0.5,uM,Sample,18386,K,21
Org66,3,K22,K22,Cisplatin,0.2,uM,Sample,19151,K,22
Org66,3,K23,K23,Cisplatin,0.1,uM,Sample,19156,K,23
Org66,3,L2,L02,TritonX,0,uM,negative_control,17618,L,2
Org66,3,L3,L03,Irinotecan,20,uM,Sample,6441,L,3
Org66,3,L4,L04,Irinotecan,10,uM,Sample,8280,L,4
Org66,3,L5,L05,Irinotecan,7.5,uM,Sample,10496,L,5
Org66,3,L6,L06,Irinotecan,5,uM,Sample,12150,L,6
Org66,3,L7,L07,Irinotecan,2,uM,Sample,17494,L,7
Org66,3,L8,L08,Irinotecan,1,uM,Sample,17572,L,8
Org66,3,L9,L09,Irinotecan,0.75,uM,Sample,19511,L,9
Org66,3,L10,L10,Irinotecan,0.5,uM,Sample,21095,L,10
Org66,3,L11,L11,Irinotecan,0.2,uM,Sample,20417,L,11
Org66,3,L12,L12,Irinotecan,0.1,uM,Sample,18870,L,12
Org66,3,L13,L13,TritonX,0,uM,negative_control,15719,L,13
Org66,3,L14,L14,Paclitaxel,20,uM,Sample,7985,L,14
Org66,3,L15,L15,Paclitaxel,10,uM,Sample,6856,L,15
Org66,3,L16,L16,Paclitaxel,7.5,uM,Sample,7046,L,16
Org66,3,L17,L17,Paclitaxel,5,uM,Sample,6970,L,17
Org66,3,L18,L18,Paclitaxel,2,uM,Sample,6730,L,18
Org66,3,L19,L19,Paclitaxel,1,uM,Sample,6572,L,19
Org66,3,L20,L20,Paclitaxel,0.75,uM,Sample,6466,L,20
Org66,3,L21,L21,Paclitaxel,0.5,uM,Sample,6536,L,21
Org66,3,L22,L22,Paclitaxel,0.2,uM,Sample,5903,L,22
Org66,3,L23,L23,Paclitaxel,0.1,uM,Sample,4819,L,23
Org66,3,M2,M02,DMSO,0,uM,negative_control,18831,M,2
Org66,3,M3,M03,Oxaliplatin,20,uM,Sample,14474,M,3
Org66,3,M4,M04,Oxaliplatin,10,uM,Sample,14746,M,4
Org66,3,M5,M05,Oxaliplatin,7.5,uM,Sample,16210,M,5
Org66,3,M6,M06,Oxaliplatin,5,uM,Sample,15914,M,6
Org66,3,M7,M07,Oxaliplatin,2,uM,Sample,17539,M,7
Org66,3,M8,M08,Oxaliplatin,1,uM,Sample,17794,M,8
Org66,3,M9,M09,Oxaliplatin,0.75,uM,Sample,17700,M,9
Org66,3,M10,M10,Oxaliplatin,0.5,uM,Sample,18575,M,10
Org66,3,M11,M11,Oxaliplatin,0.2,uM,Sample,18828,M,11
Org66,3,M12,M12,Oxaliplatin,0.1,uM,Sample,21130,M,12
Org66,3,M13,M13,DMSO,0,uM,negative_control,20452,M,13
Org66,3,M14,M14,Topotecan,20,uM,Sample,1361,M,14
Org66,3,M15,M15,Topotecan,10,uM,Sample,778,M,15
Org66,3,M16,M16,Topotecan,7.5,uM,Sample,817,M,16
Org66,3,M17,M17,Topotecan,5,uM,Sample,1192,M,17
Org66,3,M18,M18,Topotecan,2,uM,Sample,2504,M,18
Org66,3,M19,M19,Topotecan,1,uM,Sample,3910,M,19
Org66,3,M20,M20,Topotecan,0.75,uM,Sample,4768,M,20
Org66,3,M21,M21,Topotecan,0.5,uM,Sample,4905,M,21
Org66,3,M22,M22,Topotecan,0.2,uM,Sample,6790,M,22
Org66,3,M23,M23,Topotecan,0.1,uM,Sample,8078,M,23
Org66,3,N2,N02,Media,0,uM,negative_control,18240,N,2
Org66,3,N3,N03,Doxorubicin,20,uM,positive_control,1688,N,3
Org66,3,N4,N04,Doxorubicin,10,uM,positive_control,838,N,4
Org66,3,N5,N05,Doxorubicin,7.5,uM,positive_control,1716,N,5
Org66,3,N6,N06,Doxorubicin,5,uM,positive_control,6016,N,6
Org66,3,N7,N07,Doxorubicin,2,uM,positive_control,19089,N,7
Org66,3,N8,N08,Doxorubicin,1,uM,positive_control,17884,N,8
Org66,3,N9,N09,Doxorubicin,0.75,uM,positive_control,15520,N,9
Org66,3,N10,N10,Doxorubicin,0.5,uM,positive_control,21928,N,10
Org66,3,N11,N11,Doxorubicin,0.2,uM,positive_control,20183,N,11
Org66,3,N12,N12,Doxorubicin,0.1,uM,positive_control,18700,N,12
Org66,3,N13,N13,Media,0,uM,negative_control,16893,N,13
Org66,3,N14,N14,Mitomycin C,20,uM,positive_control,502,N,14
Org66,3,N15,N15,Mitomycin C,10,uM,positive_control,836,N,15
Org66,3,N16,N16,Mitomycin C,7.5,uM,positive_control,1099,N,16
Org66,3,N17,N17,Mitomycin C,5,uM,positive_control,2822,N,17
Org66,3,N18,N18,Mitomycin C,2,uM,positive_control,10768,N,18
Org66,3,N19,N19,Mitomycin C,1,uM,positive_control,16769,N,19
Org66,3,N20,N20,Mitomycin C,0.75,uM,positive_control,15990,N,20
Org66,3,N21,N21,Mitomycin C,0.5,uM,positive_control,16119,N,21
Org66,3,N22,N22,Mitomycin C,0.2,uM,positive_control,13640,N,22
Org66,3,N23,N23,Mitomycin C,0.1,uM,positive_control,18197,N,23
Org66,3,O2,NA,Media,0,uM,negative_control,16994,O,2
Org66,3,O3,O03,Gemcitabine,20,uM,Sample,7978,O,3
Org66,3,O4,O04,Gemcitabine,10,uM,Sample,8350,O,4
Org66,3,O5,O05,Gemcitabine,7.5,uM,Sample,8125,O,5
Org66,3,O6,O06,Gemcitabine,5,uM,Sample,9196,O,6
Org66,3,O7,O07,Gemcitabine,2,uM,Sample,9133,O,7
Org66,3,O8,O08,Gemcitabine,1,uM,Sample,8212,O,8
Org66,3,O9,O09,Gemcitabine,0.75,uM,Sample,8639,O,9
Org66,3,O10,O10,Gemcitabine,0.5,uM,Sample,7549,O,10
Org66,3,O11,O11,Gemcitabine,0.2,uM,Sample,7172,O,11
Org66,3,O12,O12,Gemcitabine,0.1,uM,Sample,4406,O,12
Org66,3,O13,NA,Media,0,uM,negative_control,2586,O,13
Org66,3,O14,O14,Cetuximab,5,uM,Sample,70,O,14
Org66,3,O15,O15,Cetuximab,2,uM,Sample,53,O,15
Org66,3,O16,O16,Cetuximab,1,uM,Sample,844,O,16
Org66,3,O17,O17,Cetuximab,0.75,uM,Sample,2361,O,17
Org66,3,O18,O18,Cetuximab,0.5,uM,Sample,3130,O,18
Org66,3,O19,O19,Cetuximab,0.2,uM,Sample,4441,O,19
Org66,3,O20,O20,Cetuximab,0.1,uM,Sample,7032,O,20
Org66,3,O21,O21,Cetuximab,0.05,uM,Sample,8687,O,21
Org66,3,O22,O22,Cetuximab,0.02,uM,Sample,9229,O,22
Org66,3,O23,O23,Cetuximab,0.01,uM,Sample,15079,O,23
