Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org73,1,E3,E03,Irinotecan,20,uM,Sample,3120,E,3
Org73,1,E4,E04,Irinotecan,10,uM,Sample,3602,E,4
Org73,1,E5,E05,Irinotecan,7.5,uM,Sample,3670,E,5
Org73,1,E6,E06,Irinotecan,5,uM,Sample,3896,E,6
Org73,1,E7,E07,Irinotecan,2,uM,Sample,10979,E,7
Org73,1,E8,E08,Irinotecan,1,uM,Sample,27544,E,8
Org73,1,E9,E09,Irinotecan,0.75,uM,Sample,26495,E,9
Org73,1,E10,E10,Irinotecan,0.5,uM,Sample,28302,E,10
Org73,1,E11,E11,Irinotecan,0.2,uM,Sample,27654,E,11
Org73,1,E12,E12,Irinotecan,0.1,uM,Sample,39193,E,12
Org73,1,E13,E13,Media,0,uM,negative_control,27931,E,13
Org73,1,E14,E14,Paclitaxel,20,uM,Sample,10747,E,14
Org73,1,E15,E15,Paclitaxel,10,uM,Sample,9744,E,15
Org73,1,E16,E16,Paclitaxel,7.5,uM,Sample,8408,E,16
Org73,1,E17,E17,Paclitaxel,5,uM,Sample,8834,E,17
Org73,1,E18,E18,Paclitaxel,2,uM,Sample,8711,E,18
Org73,1,E19,E19,Paclitaxel,1,uM,Sample,10810,E,19
Org73,1,E20,E20,Paclitaxel,0.75,uM,Sample,3371,E,20
Org73,1,E21,E21,Paclitaxel,0.5,uM,Sample,3412,E,21
Org73,1,E22,E22,Paclitaxel,0.2,uM,Sample,12673,E,22
Org73,1,E23,E23,Paclitaxel,0.1,uM,Sample,12994,E,23
Org73,1,F2,F02,TritonX,0,uM,negative_control,24384,F,2
Org73,1,F3,F03,Oxaliplatin,20,uM,Sample,20980,F,3
Org73,1,F4,F04,Oxaliplatin,10,uM,Sample,23640,F,4
Org73,1,F5,F05,Oxaliplatin,7.5,uM,Sample,23343,F,5
Org73,1,F6,F06,Oxaliplatin,5,uM,Sample,24787,F,6
Org73,1,F7,F07,Oxaliplatin,2,uM,Sample,26759,F,7
Org73,1,F8,F08,Oxaliplatin,1,uM,Sample,25739,F,8
Org73,1,F9,F09,Oxaliplatin,0.75,uM,Sample,27962,F,9
Org73,1,F10,F10,Oxaliplatin,0.5,uM,Sample,27861,F,10
Org73,1,F11,F11,Oxaliplatin,0.2,uM,Sample,27037,F,11
Org73,1,F12,F12,Oxaliplatin,0.1,uM,Sample,28165,F,12
Org73,1,F13,F13,TritonX,0,uM,negative_control,22348,F,13
Org73,1,F14,F14,Topotecan,20,uM,positive_control,2006,F,14
Org73,1,F15,F15,Topotecan,10,uM,positive_control,1132,F,15
Org73,1,F16,F16,Topotecan,7.5,uM,positive_control,1109,F,16
Org73,1,F17,F17,Topotecan,5,uM,positive_control,1358,F,17
Org73,1,F18,F18,Topotecan,2,uM,positive_control,2045,F,18
Org73,1,F19,F19,Topotecan,1,uM,positive_control,2131,F,19
Org73,1,F20,F20,Topotecan,0.75,uM,Sample,2011,F,20
Org73,1,F21,F21,Topotecan,0.5,uM,Sample,2568,F,21
Org73,1,F22,F22,Topotecan,0.2,uM,Sample,4279,F,22
Org73,1,F23,F23,Topotecan,0.1,uM,Sample,5678,F,23
Org73,1,G2,G02,DMSO,0,uM,negative_control,32055,G,2
Org73,1,G3,G03,Doxorubicin,20,uM,positive_control,5441,G,3
Org73,1,G4,G04,Doxorubicin,10,uM,positive_control,2167,G,4
Org73,1,G5,G05,Doxorubicin,7.5,uM,positive_control,1364,G,5
Org73,1,G6,G06,Doxorubicin,5,uM,positive_control,1551,G,6
Org73,1,G7,G07,Doxorubicin,2,uM,Sample,5699,G,7
Org73,1,G8,G08,Doxorubicin,1,uM,Sample,8309,G,8
Org73,1,G9,G09,Doxorubicin,0.75,uM,Sample,8002,G,9
Org73,1,G10,G10,Doxorubicin,0.5,uM,Sample,10267,G,10
Org73,1,G11,G11,Doxorubicin,0.2,uM,Sample,25707,G,11
Org73,1,G12,G12,Doxorubicin,0.1,uM,Sample,27817,G,12
Org73,1,G13,G13,DMSO,0,uM,negative_control,11789,G,13
Org73,1,G14,G14,Mitomycin C,20,uM,positive_control,751,G,14
Org73,1,G15,G15,Mitomycin C,10,uM,positive_control,177,G,15
Org73,1,G16,G16,Mitomycin C,7.5,uM,positive_control,290,G,16
Org73,1,G17,G17,Mitomycin C,5,uM,positive_control,781,G,17
Org73,1,G18,G18,Mitomycin C,2,uM,positive_control,2182,G,18
Org73,1,G19,G19,Mitomycin C,1,uM,Sample,3985,G,19
Org73,1,G20,G20,Mitomycin C,0.75,uM,Sample,4224,G,20
Org73,1,G21,G21,Mitomycin C,0.5,uM,Sample,5632,G,21
Org73,1,G22,G22,Mitomycin C,0.2,uM,Sample,17599,G,22
Org73,1,G23,G23,Mitomycin C,0.1,uM,Sample,24345,G,23
Org73,1,H2,H02,Media,0,uM,negative_control,32349,H,2
Org73,1,H3,H03,Gemcitabine,20,uM,Sample,3789,H,3
Org73,1,H4,H04,Gemcitabine,10,uM,Sample,4269,H,4
Org73,1,H5,H05,Gemcitabine,7.5,uM,Sample,3897,H,5
Org73,1,H6,H06,Gemcitabine,5,uM,Sample,3756,H,6
Org73,1,H7,H07,Gemcitabine,2,uM,Sample,4195,H,7
Org73,1,H8,H08,Gemcitabine,1,uM,Sample,4142,H,8
Org73,1,H9,H09,Gemcitabine,0.75,uM,Sample,4205,H,9
Org73,1,H10,H10,Gemcitabine,0.5,uM,Sample,4586,H,10
Org73,1,H11,H11,Gemcitabine,0.2,uM,Sample,4465,H,11
Org73,1,H12,H12,Gemcitabine,0.1,uM,Sample,3923,H,12
Org73,1,H13,H13,Media,0,uM,negative_control,12197,H,13
Org73,1,H14,H14,Cetuximab,5,uM,Sample,141,H,14
Org73,1,H15,H15,Cetuximab,2,uM,Sample,119,H,15
Org73,1,H16,H16,Cetuximab,1,uM,Sample,244,H,16
Org73,1,H17,H17,Cetuximab,0.75,uM,Sample,5636,H,17
Org73,1,H18,H18,Cetuximab,0.5,uM,Sample,10566,H,18
Org73,1,H19,H19,Cetuximab,0.2,uM,Sample,11527,H,19
Org73,1,H20,H20,Cetuximab,0.1,uM,Sample,13088,H,20
Org73,1,H21,H21,Cetuximab,0.05,uM,Sample,20547,H,21
Org73,1,H22,H22,Cetuximab,0.02,uM,Sample,23478,H,22
Org73,1,H23,H23,Cetuximab,0.01,uM,Sample,28876,H,23
Org73,1,I2,I02,TritonX,0,uM,negative_control,27012,I,2
Org73,1,I3,I03,Staurosporine,20,uM,positive_control,574,I,3
Org73,1,I4,I04,Staurosporine,10,uM,positive_control,436,I,4
Org73,1,I5,I05,Staurosporine,7.5,uM,positive_control,610,I,5
Org73,1,I6,I06,Staurosporine,5,uM,positive_control,1233,I,6
Org73,1,I7,I07,Staurosporine,2,uM,positive_control,1585,I,7
Org73,1,I8,I08,Staurosporine,1,uM,positive_control,1510,I,8
Org73,1,I9,I09,Staurosporine,0.75,uM,positive_control,917,I,9
Org73,1,I10,I10,Staurosporine,0.5,uM,positive_control,949,I,10
Org73,1,I11,I11,Staurosporine,0.2,uM,positive_control,1485,I,11
Org73,1,I12,I12,Staurosporine,0.1,uM,positive_control,2049,I,12
Org73,1,I13,I13,TritonX,0,uM,negative_control,11930,I,13
Org73,1,I14,I14,Carboplatin,20,uM,Sample,544,I,14
Org73,1,I15,I15,Carboplatin,10,uM,Sample,15871,I,15
Org73,1,I16,I16,Carboplatin,7.5,uM,Sample,15060,I,16
Org73,1,I17,I17,Carboplatin,5,uM,Sample,22880,I,17
Org73,1,I18,I18,Carboplatin,2,uM,Sample,24965,I,18
Org73,1,I19,I19,Carboplatin,1,uM,Sample,26731,I,19
Org73,1,I20,I20,Carboplatin,0.75,uM,Sample,25955,I,20
Org73,1,I21,I21,Carboplatin,0.5,uM,Sample,27506,I,21
Org73,1,I22,I22,Carboplatin,0.2,uM,Sample,28958,I,22
Org73,1,I23,I23,Carboplatin,0.1,uM,Sample,32323,I,23
Org73,1,J2,J02,DMSO,0,uM,negative_control,31364,J,2
Org73,1,J3,J03,5-Fluouracil,20,uM,Sample,26254,J,3
Org73,1,J4,J04,5-Fluouracil,10,uM,Sample,26915,J,4
Org73,1,J5,J05,5-Fluouracil,7.5,uM,Sample,27289,J,5
Org73,1,J6,J06,5-Fluouracil,5,uM,Sample,23229,J,6
Org73,1,J7,J07,5-Fluouracil,2,uM,Sample,24991,J,7
Org73,1,J8,J08,5-Fluouracil,1,uM,Sample,27976,J,8
Org73,1,J9,J09,5-Fluouracil,0.75,uM,Sample,28853,J,9
Org73,1,J10,J10,5-Fluouracil,0.5,uM,Sample,27972,J,10
Org73,1,J11,J11,5-Fluouracil,0.2,uM,Sample,27244,J,11
Org73,1,J12,J12,5-Fluouracil,0.1,uM,Sample,25435,J,12
Org73,1,J13,J13,DMSO,0,uM,negative_control,29501,J,13
Org73,1,J14,J14,Docetaxel,20,uM,Sample,15084,J,14
Org73,1,J15,J15,Docetaxel,10,uM,Sample,13532,J,15
Org73,1,J16,J16,Docetaxel,7.5,uM,Sample,11814,J,16
Org73,1,J17,J17,Docetaxel,5,uM,Sample,8906,J,17
Org73,1,J18,J18,Docetaxel,2,uM,Sample,8260,J,18
Org73,1,J19,J19,Docetaxel,1,uM,Sample,8196,J,19
Org73,1,J20,J20,Docetaxel,0.75,uM,Sample,7811,J,20
Org73,1,J21,J21,Docetaxel,0.5,uM,Sample,7366,J,21
Org73,1,J22,J22,Docetaxel,0.2,uM,Sample,7842,J,22
Org73,1,J23,J23,Docetaxel,0.1,uM,Sample,8117,J,23
Org73,1,K2,K02,Media,0,uM,negative_control,30542,K,2
Org73,1,K3,K03,Leucovorin,20,uM,Sample,30030,K,3
Org73,1,K4,K04,Leucovorin,10,uM,Sample,28255,K,4
Org73,1,K5,K05,Leucovorin,7.5,uM,Sample,29178,K,5
Org73,1,K6,K06,Leucovorin,5,uM,Sample,29375,K,6
Org73,1,K7,K07,Leucovorin,2,uM,Sample,30986,K,7
Org73,1,K8,K08,Leucovorin,1,uM,Sample,26929,K,8
Org73,1,K9,K09,Leucovorin,0.75,uM,Sample,27546,K,9
Org73,1,K10,K10,Leucovorin,0.5,uM,Sample,32163,K,10
Org73,1,K11,K11,Leucovorin,0.2,uM,Sample,29819,K,11
Org73,1,K12,K12,Leucovorin,0.1,uM,Sample,29107,K,12
Org73,1,K13,K13,Media,0,uM,negative_control,22809,K,13
Org73,1,K14,K14,Cisplatin,20,uM,Sample,3411,K,14
Org73,1,K15,K15,Cisplatin,10,uM,Sample,7521,K,15
Org73,1,K16,K16,Cisplatin,7.5,uM,Sample,11783,K,16
Org73,1,K17,K17,Cisplatin,5,uM,Sample,15120,K,17
Org73,1,K18,K18,Cisplatin,2,uM,Sample,21907,K,18
Org73,1,K19,K19,Cisplatin,1,uM,Sample,22775,K,19
Org73,1,K20,K20,Cisplatin,0.75,uM,Sample,25837,K,20
Org73,1,K21,K21,Cisplatin,0.5,uM,Sample,19951,K,21
Org73,1,K22,K22,Cisplatin,0.2,uM,Sample,22568,K,22
Org73,1,K23,K23,Cisplatin,0.1,uM,Sample,26227,K,23
Org73,1,L2,L02,TritonX,0,uM,negative_control,26644,L,2
Org73,1,L3,L03,Irinotecan,20,uM,Sample,3041,L,3
Org73,1,L4,L04,Irinotecan,10,uM,Sample,3237,L,4
Org73,1,L5,L05,Irinotecan,7.5,uM,Sample,3824,L,5
Org73,1,L6,L06,Irinotecan,5,uM,Sample,4793,L,6
Org73,1,L7,L07,Irinotecan,2,uM,Sample,11796,L,7
Org73,1,L8,L08,Irinotecan,1,uM,Sample,31230,L,8
Org73,1,L9,L09,Irinotecan,0.75,uM,Sample,30006,L,9
Org73,1,L10,L10,Irinotecan,0.5,uM,Sample,28800,L,10
Org73,1,L11,L11,Irinotecan,0.2,uM,Sample,27951,L,11
Org73,1,L12,L12,Irinotecan,0.1,uM,Sample,28779,L,12
Org73,1,L13,L13,TritonX,0,uM,negative_control,22298,L,13
Org73,1,L14,L14,Paclitaxel,20,uM,Sample,12029,L,14
Org73,1,L15,L15,Paclitaxel,10,uM,Sample,10016,L,15
Org73,1,L16,L16,Paclitaxel,7.5,uM,Sample,9366,L,16
Org73,1,L17,L17,Paclitaxel,5,uM,Sample,8711,L,17
Org73,1,L18,L18,Paclitaxel,2,uM,Sample,7508,L,18
Org73,1,L19,L19,Paclitaxel,1,uM,Sample,7244,L,19
Org73,1,L20,L20,Paclitaxel,0.75,uM,Sample,7604,L,20
Org73,1,L21,L21,Paclitaxel,0.5,uM,Sample,8692,L,21
Org73,1,L22,L22,Paclitaxel,0.2,uM,Sample,9063,L,22
Org73,1,L23,L23,Paclitaxel,0.1,uM,Sample,7202,L,23
Org73,1,M2,M02,DMSO,0,uM,negative_control,32993,M,2
Org73,1,M3,M03,Oxaliplatin,20,uM,Sample,22041,M,3
Org73,1,M4,M04,Oxaliplatin,10,uM,Sample,23510,M,4
Org73,1,M5,M05,Oxaliplatin,7.5,uM,Sample,25986,M,5
Org73,1,M6,M06,Oxaliplatin,5,uM,Sample,25206,M,6
Org73,1,M7,M07,Oxaliplatin,2,uM,Sample,29338,M,7
Org73,1,M8,M08,Oxaliplatin,1,uM,Sample,28600,M,8
Org73,1,M9,M09,Oxaliplatin,0.75,uM,Sample,30913,M,9
Org73,1,M10,M10,Oxaliplatin,0.5,uM,Sample,29206,M,10
Org73,1,M11,M11,Oxaliplatin,0.2,uM,Sample,30314,M,11
Org73,1,M12,M12,Oxaliplatin,0.1,uM,Sample,30930,M,12
Org73,1,M13,M13,DMSO,0,uM,negative_control,23898,M,13
Org73,1,M14,M14,Topotecan,20,uM,positive_control,1362,M,14
Org73,1,M15,M15,Topotecan,10,uM,positive_control,1173,M,15
Org73,1,M16,M16,Topotecan,7.5,uM,positive_control,592,M,16
Org73,1,M17,M17,Topotecan,5,uM,positive_control,1043,M,17
Org73,1,M18,M18,Topotecan,2,uM,positive_control,1727,M,18
Org73,1,M19,M19,Topotecan,1,uM,positive_control,1693,M,19
Org73,1,M20,M20,Topotecan,0.75,uM,Sample,2004,M,20
Org73,1,M21,M21,Topotecan,0.5,uM,Sample,2718,M,21
Org73,1,M22,M22,Topotecan,0.2,uM,Sample,3176,M,22
Org73,1,M23,M23,Topotecan,0.1,uM,Sample,3488,M,23
Org73,1,N2,N02,Media,0,uM,negative_control,37880,N,2
Org73,1,N3,N03,Doxorubicin,20,uM,positive_control,5590,N,3
Org73,1,N4,N04,Doxorubicin,10,uM,positive_control,1924,N,4
Org73,1,N5,N05,Doxorubicin,7.5,uM,positive_control,1396,N,5
Org73,1,N6,N06,Doxorubicin,5,uM,positive_control,1846,N,6
Org73,1,N7,N07,Doxorubicin,2,uM,Sample,5681,N,7
Org73,1,N8,N08,Doxorubicin,1,uM,Sample,8358,N,8
Org73,1,N9,N09,Doxorubicin,0.75,uM,Sample,9765,N,9
Org73,1,N10,N10,Doxorubicin,0.5,uM,Sample,10127,N,10
Org73,1,N11,N11,Doxorubicin,0.2,uM,Sample,26813,N,11
Org73,1,N12,N12,Doxorubicin,0.1,uM,Sample,31283,N,12
Org73,1,N13,N13,Media,0,uM,negative_control,30539,N,13
Org73,1,N14,N14,Mitomycin C,20,uM,positive_control,609,N,14
Org73,1,N15,N15,Mitomycin C,10,uM,positive_control,171,N,15
Org73,1,N16,N16,Mitomycin C,7.5,uM,positive_control,451,N,16
Org73,1,N17,N17,Mitomycin C,5,uM,positive_control,883,N,17
Org73,1,N18,N18,Mitomycin C,2,uM,positive_control,1533,N,18
Org73,1,N19,N19,Mitomycin C,1,uM,positive_control,3461,N,19
Org73,1,N20,N20,Mitomycin C,0.75,uM,Sample,3973,N,20
Org73,1,N21,N21,Mitomycin C,0.5,uM,Sample,5590,N,21
Org73,1,N22,N22,Mitomycin C,0.2,uM,Sample,18290,N,22
Org73,1,N23,N23,Mitomycin C,0.1,uM,Sample,27785,N,23
Org73,1,O2,O2,Media,0,uM,negative_control,40878,O,2
Org73,1,O3,O03,Gemcitabine,20,uM,Sample,4295,O,3
Org73,1,O4,O04,Gemcitabine,10,uM,Sample,4144,O,4
Org73,1,O5,O05,Gemcitabine,7.5,uM,Sample,4142,O,5
Org73,1,O6,O06,Gemcitabine,5,uM,Sample,4649,O,6
Org73,1,O7,O07,Gemcitabine,2,uM,Sample,4042,O,7
Org73,1,O8,O08,Gemcitabine,1,uM,Sample,4600,O,8
Org73,1,O9,O09,Gemcitabine,0.75,uM,Sample,4572,O,9
Org73,1,O10,O10,Gemcitabine,0.5,uM,Sample,4872,O,10
Org73,1,O11,O11,Gemcitabine,0.2,uM,Sample,4689,O,11
Org73,1,O12,O12,Gemcitabine,0.1,uM,Sample,4397,O,12
Org73,1,O13,O13,Media,0,uM,negative_control,1011,O,13
Org73,1,O14,O14,Cetuximab,5,uM,Sample,54,O,14
Org73,1,O15,O15,Cetuximab,2,uM,Sample,36,O,15
Org73,1,O16,O16,Cetuximab,1,uM,Sample,891,O,16
Org73,1,O17,O17,Cetuximab,0.75,uM,Sample,7512,O,17
Org73,1,O18,O18,Cetuximab,0.5,uM,Sample,10757,O,18
Org73,1,O19,O19,Cetuximab,0.2,uM,Sample,12000,O,19
Org73,1,O20,O20,Cetuximab,0.1,uM,Sample,13332,O,20
Org73,1,O21,O21,Cetuximab,0.05,uM,Sample,17617,O,21
Org73,1,O22,O22,Cetuximab,0.02,uM,Sample,22404,O,22
Org73,1,O23,O23,Cetuximab,0.01,uM,Sample,31572,O,23
