Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org70,2,J16,J16,Docetaxel,7.5,uM,Sample,7411,J,16
Org70,2,J17,J17,Docetaxel,5,uM,Sample,6716,J,17
Org70,2,J18,J18,Docetaxel,2,uM,Sample,5677,J,18
Org70,2,J19,J19,Docetaxel,1,uM,Sample,5293,J,19
Org70,2,J20,J20,Docetaxel,0.75,uM,Sample,5904,J,20
Org70,2,J21,J21,Docetaxel,0.5,uM,Sample,5479,J,21
Org70,2,J22,J22,Docetaxel,0.2,uM,Sample,5617,J,22
Org70,2,J23,J23,Docetaxel,0.1,uM,Sample,6352,J,23
Org70,2,K2,K02,Media,0,uM,negative_control,9833,K,2
Org70,2,K3,K03,Leucovorin,20,uM,Sample,9519,K,3
Org70,2,K4,K04,Leucovorin,10,uM,Sample,8818,K,4
Org70,2,K5,K05,Leucovorin,7.5,uM,Sample,8873,K,5
Org70,2,K6,K06,Leucovorin,5,uM,Sample,8529,K,6
Org70,2,K7,K07,Leucovorin,2,uM,Sample,9679,K,7
Org70,2,K8,K08,Leucovorin,1,uM,Sample,9711,K,8
Org70,2,K9,K09,Leucovorin,0.75,uM,Sample,9496,K,9
Org70,2,K10,K10,Leucovorin,0.5,uM,Sample,9642,K,10
Org70,2,K11,K11,Leucovorin,0.2,uM,Sample,9378,K,11
Org70,2,K12,K12,Leucovorin,0.1,uM,Sample,9931,K,12
Org70,2,K13,K13,Media,0,uM,negative_control,7275,K,13
Org70,2,K14,K14,Cisplatin,20,uM,Sample,4891,K,14
Org70,2,K15,K15,Cisplatin,10,uM,Sample,5574,K,15
Org70,2,K16,K16,Cisplatin,7.5,uM,Sample,6213,K,16
Org70,2,K17,K17,Cisplatin,5,uM,Sample,6447,K,17
Org70,2,K18,K18,Cisplatin,2,uM,Sample,6546,K,18
Org70,2,K19,K19,Cisplatin,1,uM,Sample,7008,K,19
Org70,2,K20,K20,Cisplatin,0.75,uM,Sample,6814,K,20
Org70,2,K21,K21,Cisplatin,0.5,uM,Sample,6725,K,21
Org70,2,K22,K22,Cisplatin,0.2,uM,Sample,6600,K,22
Org70,2,K23,K23,Cisplatin,0.1,uM,Sample,6280,K,23
Org70,2,L2,L02,TritonX,0,uM,negative_control,10094,L,2
Org70,2,L3,L03,Irinotecan,20,uM,Sample,5052,L,3
Org70,2,L4,L04,Irinotecan,10,uM,Sample,6584,L,4
Org70,2,L5,L05,Irinotecan,7.5,uM,Sample,7162,L,5
Org70,2,L6,L06,Irinotecan,5,uM,Sample,9021,L,6
Org70,2,L7,L07,Irinotecan,2,uM,Sample,8827,L,7
Org70,2,L8,L08,Irinotecan,1,uM,Sample,9187,L,8
Org70,2,L9,L09,Irinotecan,0.75,uM,Sample,10578,L,9
Org70,2,L10,L10,Irinotecan,0.5,uM,Sample,10677,L,10
Org70,2,L11,L11,Irinotecan,0.2,uM,Sample,8071,L,11
Org70,2,L12,L12,Irinotecan,0.1,uM,Sample,9233,L,12
Org70,2,L13,L13,TritonX,0,uM,negative_control,6562,L,13
Org70,2,L14,L14,Paclitaxel,20,uM,Sample,6398,L,14
Org70,2,L15,L15,Paclitaxel,10,uM,Sample,4850,L,15
Org70,2,L16,L16,Paclitaxel,7.5,uM,Sample,5797,L,16
Org70,2,L17,L17,Paclitaxel,5,uM,Sample,5146,L,17
Org70,2,L18,L18,Paclitaxel,2,uM,Sample,5607,L,18
Org70,2,L19,L19,Paclitaxel,1,uM,Sample,4854,L,19
Org70,2,L20,L20,Paclitaxel,0.75,uM,Sample,5920,L,20
Org70,2,L21,L21,Paclitaxel,0.5,uM,Sample,5460,L,21
Org70,2,L22,L22,Paclitaxel,0.2,uM,Sample,6112,L,22
Org70,2,L23,L23,Paclitaxel,0.1,uM,Sample,6145,L,23
Org70,2,M2,M02,DMSO,0,uM,negative_control,11069,M,2
Org70,2,M3,M03,Oxaliplatin,20,uM,Sample,7558,M,3
Org70,2,M4,M04,Oxaliplatin,10,uM,Sample,8380,M,4
Org70,2,M5,M05,Oxaliplatin,7.5,uM,Sample,8235,M,5
Org70,2,M6,M06,Oxaliplatin,5,uM,Sample,9253,M,6
Org70,2,M7,M07,Oxaliplatin,2,uM,Sample,9713,M,7
Org70,2,M8,M08,Oxaliplatin,1,uM,Sample,9601,M,8
Org70,2,M9,M09,Oxaliplatin,0.75,uM,Sample,10401,M,9
Org70,2,M10,M10,Oxaliplatin,0.5,uM,Sample,9798,M,10
Org70,2,M11,M11,Oxaliplatin,0.2,uM,Sample,9908,M,11
Org70,2,M12,M12,Oxaliplatin,0.1,uM,Sample,10994,M,12
Org70,2,M13,M13,DMSO,0,uM,negative_control,8161,M,13
Org70,2,M14,M14,Topotecan,20,uM,positive_control,1085,M,14
Org70,2,M15,M15,Topotecan,10,uM,positive_control,1130,M,15
Org70,2,M16,M16,Topotecan,7.5,uM,positive_control,453,M,16
Org70,2,M17,M17,Topotecan,5,uM,Sample,1803,M,17
Org70,2,M18,M18,Topotecan,2,uM,Sample,2738,M,18
Org70,2,M19,M19,Topotecan,1,uM,Sample,3635,M,19
Org70,2,M20,M20,Topotecan,0.75,uM,Sample,4165,M,20
Org70,2,M21,M21,Topotecan,0.5,uM,Sample,4507,M,21
Org70,2,M22,M22,Topotecan,0.2,uM,Sample,5773,M,22
Org70,2,M23,M23,Topotecan,0.1,uM,Sample,5005,M,23
Org70,2,N2,N02,Media,0,uM,negative_control,11024,N,2
Org70,2,N3,N03,Doxorubicin,20,uM,positive_control,2115,N,3
Org70,2,N4,N04,Doxorubicin,10,uM,positive_control,713,N,4
Org70,2,N5,N05,Doxorubicin,7.5,uM,positive_control,441,N,5
Org70,2,N6,N06,Doxorubicin,5,uM,positive_control,865,N,6
Org70,2,N7,N07,Doxorubicin,2,uM,Sample,6082,N,7
Org70,2,N8,N08,Doxorubicin,1,uM,Sample,7783,N,8
Org70,2,N9,N09,Doxorubicin,0.75,uM,Sample,8462,N,9
Org70,2,N10,N10,Doxorubicin,0.5,uM,Sample,9827,N,10
Org70,2,N11,N11,Doxorubicin,0.2,uM,Sample,10587,N,11
Org70,2,N12,N12,Doxorubicin,0.1,uM,Sample,11404,N,12
Org70,2,N13,N13,Media,0,uM,negative_control,4820,N,13
Org70,2,N14,N14,Mitomycin C,20,uM,positive_control,363,N,14
Org70,2,N15,N15,Mitomycin C,10,uM,positive_control,207,N,15
Org70,2,N16,N16,Mitomycin C,7.5,uM,positive_control,264,N,16
Org70,2,N17,N17,Mitomycin C,5,uM,positive_control,1397,N,17
Org70,2,N18,N18,Mitomycin C,2,uM,Sample,5748,N,18
Org70,2,N19,N19,Mitomycin C,1,uM,Sample,7171,N,19
Org70,2,N20,N20,Mitomycin C,0.75,uM,Sample,8076,N,20
Org70,2,N21,N21,Mitomycin C,0.5,uM,Sample,7799,N,21
Org70,2,N22,N22,Mitomycin C,0.2,uM,Sample,8931,N,22
Org70,2,N23,N23,Mitomycin C,0.1,uM,Sample,7263,N,23
Org70,2,O2,O02,Media,0,uM,negative_control,12165,O,2
Org70,2,O3,O03,Gemcitabine,20,uM,Sample,4325,O,3
Org70,2,O4,O04,Gemcitabine,10,uM,Sample,5939,O,4
Org70,2,O5,O05,Gemcitabine,7.5,uM,Sample,6164,O,5
Org70,2,O6,O06,Gemcitabine,5,uM,Sample,7254,O,6
Org70,2,O7,O07,Gemcitabine,2,uM,Sample,7161,O,7
Org70,2,O8,O08,Gemcitabine,1,uM,Sample,6375,O,8
Org70,2,O9,O09,Gemcitabine,0.75,uM,Sample,7518,O,9
Org70,2,O10,O10,Gemcitabine,0.5,uM,Sample,8134,O,10
Org70,2,O11,O11,Gemcitabine,0.2,uM,Sample,6873,O,11
Org70,2,O12,O12,Gemcitabine,0.1,uM,Sample,7403,O,12
Org70,2,O13,O13,Media,0,uM,negative_control,2782,O,13
Org70,2,O14,O14,Cetuximab,5,uM,Sample,43,O,14
Org70,2,O15,O15,Cetuximab,2,uM,Sample,40,O,15
Org70,2,O16,O16,Cetuximab,1,uM,Sample,5251,O,16
Org70,2,O17,O17,Cetuximab,0.75,uM,Sample,3375,O,17
Org70,2,O18,O18,Cetuximab,0.5,uM,Sample,3179,O,18
Org70,2,O19,O19,Cetuximab,0.2,uM,Sample,4824,O,19
Org70,2,O20,O20,Cetuximab,0.1,uM,Sample,5494,O,20
Org70,2,O21,O21,Cetuximab,0.05,uM,Sample,4808,O,21
Org70,2,O22,O22,Cetuximab,0.02,uM,Sample,5952,O,22
Org70,2,O23,O23,Cetuximab,0.01,uM,Sample,6053,O,23
